Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Quality_Category,Taste_Categories,Quality_Label_High Quality,Quality_Label_Low Quality,Quality_Label_Medium Quality,Category_Aromatic,Category_Complex,Category_Full-bodied,Category_Lingering,Category_Smooth,Category_Sour,Category_Sweet
Arabica,Mexico,2013,green,Washed / Wet,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,7.33,81.58,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,unknown,Natural / Dry,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.58,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,unknown,Natural / Dry,7.67,7.58,7.42,7.58,7.58,7.42,10.0,10.0,8.67,7.67,81.58,2,[],False,False,True,0,0,0,0,0,0,0
Arabica,Thailand,2011,unknown,Unknown,7.08,7.33,7.58,7.58,7.17,7.5,10.0,10.0,10.0,7.33,81.58,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Thailand,2011,unknown,Unknown,7.33,7.33,7.17,7.5,7.58,7.33,10.0,10.0,10.0,7.33,81.58,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Costa Rica,Unknown,unknown,Unknown,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,7.25,81.58,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,7.58,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Nicaragua,2017,green,Other,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,7.33,81.5,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Honduras,2017,green,Washed / Wet,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,7.33,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Guatemala,2017,green,Unknown,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.5,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Taiwan,2015,green,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Myanmar,2015,green,Washed / Wet,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.42,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Costa Rica,2014,green,Washed / Wet,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,7.33,81.5,2,"['Sweet', 'Smooth', 'Aromatic']",False,False,True,1,0,0,0,1,0,1
Arabica,Malawi,2014,green,Washed / Wet,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Guatemala,2014,green,Washed / Wet,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,7.17,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Taiwan,2014,blue-green,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,2,"['Lingering', 'Smooth', 'Complex']",False,False,True,0,1,0,1,1,0,0
Arabica,Brazil,2014,green,Semi-washed / Semi-pulped,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,81.5,2,[],False,False,True,0,0,0,0,0,0,0
Arabica,Haiti,2013,blue-green,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Taiwan,2013-2014,green,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.25,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,7.17,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,7.08,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Semi-washed / Semi-pulped,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.25,81.5,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,7.5,81.5,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,green,Natural / Dry,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,7.42,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Indonesia,2012,green,Washed / Wet,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,7.17,81.5,2,"['Sweet', 'Smooth', 'Aromatic']",False,False,True,1,0,0,0,1,0,1
Arabica,Brazil,2012,blue-green,Semi-washed / Semi-pulped,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.17,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Guatemala,2012,green,Washed / Wet,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,7.42,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,Unknown,unknown,Unknown,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,7.33,81.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2017,green,Washed / Wet,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,7.25,81.42,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,7.42,81.42,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,2015-2016,green,Natural / Dry,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,7.5,81.42,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Honduras,2015,green,Washed / Wet,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,7.25,81.42,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Taiwan,2014,green,Washed / Wet,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,7.08,81.42,2,"['Sweet', 'Smooth', 'Aromatic']",False,False,True,1,0,0,0,1,0,1
Arabica,Malawi,2014,blue-green,Washed / Wet,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,7.42,81.42,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,2014-2015,green,Natural / Dry,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,7.42,81.42,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2014,green,Washed / Wet,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,7.08,81.42,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2014,green,Washed / Wet,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.33,81.42,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Peru,2013,blue-green,Washed / Wet,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.25,81.42,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,7.08,81.42,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.58,81.42,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,7.25,81.42,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Colombia,2011,green,Natural / Dry,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Colombia,2010,unknown,Unknown,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,7.33,81.42,2,"['Sweet', 'Smooth', 'Aromatic']",False,False,True,1,0,0,0,1,0,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,6.92,81.42,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2016,unknown,Washed / Wet,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,7.25,81.33,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Honduras,2016-2017,blue-green,Washed / Wet,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,7.33,81.33,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2016,green,Unknown,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,7.17,81.33,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,2015-2016,green,Natural / Dry,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.33,81.33,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Honduras,2015,green,Washed / Wet,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,7.42,81.33,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,2014-2015,green,Other,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,7.42,81.33,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Philippines,2014,green,Washed / Wet,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,7.33,81.33,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Malawi,2014,green,Washed / Wet,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,81.33,2,"['Sweet', 'Smooth', 'Aromatic']",False,False,True,1,0,0,0,1,0,1
Arabica,Honduras,2014,green,Washed / Wet,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,7.33,81.33,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,7.25,81.33,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,10.0,7.25,81.33,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,Unknown,green,Natural / Dry,7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,9.33,7.58,81.33,2,['Full-bodied'],False,False,True,0,0,1,0,0,0,0
Arabica,Taiwan,2015,green,Natural / Dry,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,5.25,81.25,2,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",False,False,True,1,1,1,1,0,1,1
Arabica,Brazil,2015-2016,green,Natural / Dry,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,7.33,81.25,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Nicaragua,2015,green,Washed / Wet,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,7.5,81.25,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Honduras,2015,green,Washed / Wet,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,7.42,81.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Guatemala,2014,blue-green,Washed / Wet,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.33,81.25,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,7.42,81.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Taiwan,2013-2014,green,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,81.25,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,7.08,81.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,7.5,81.25,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Nicaragua,2016,green,Washed / Wet,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,7.25,81.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Tanzania,2015-2016,green,Washed / Wet,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,7.17,81.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2015,green,Washed / Wet,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,7.17,81.17,2,"['Sweet', 'Smooth', 'Aromatic']",False,False,True,1,0,0,0,1,0,1
Arabica,Costa Rica,2015,blue-green,Washed / Wet,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,7.42,81.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Honduras,2015,green,Natural / Dry,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Thailand,2014,blue-green,Washed / Wet,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,7.42,81.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Philippines,2014,unknown,Natural / Dry,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,7.25,81.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Tanzania,2014,blue-green,Washed / Wet,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,7.33,81.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Malawi,2014,green,Washed / Wet,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,7.25,81.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Costa Rica,2014,green,Washed / Wet,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,7.25,81.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Brazil,2013,green,Natural / Dry,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,7.17,81.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Natural / Dry,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,7.08,81.17,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Guatemala,2012,green,Washed / Wet,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,7.25,81.17,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Brazil,2012,green,Natural / Dry,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,7.08,81.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.25,7.75,7.67,7.67,7.42,7.67,8.67,9.33,10.0,7.75,81.17,2,"['Sweet', 'Lingering', 'Complex']",False,False,True,0,1,0,1,0,0,1
Arabica,Ethiopia,2016,unknown,Natural / Dry,7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,7.25,81.08,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Brazil,2016,green,Natural / Dry,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,7.33,81.08,2,"['Full-bodied', 'Smooth']",False,False,True,0,0,1,0,1,0,0
Arabica,Nicaragua,2015,unknown,Washed / Wet,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.0,81.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,United States,2014,unknown,Natural / Dry,7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,10.0,7.17,81.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,7.17,81.08,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Costa Rica,2014,green,Washed / Wet,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,7.17,81.08,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,United States (Puerto Rico),2013,green,Washed / Wet,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,8.5,81.08,1,"['Sweet', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,10.0,7.25,81.08,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,7.08,81.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,7.25,81.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,7.25,81.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,United States (Hawaii),2012,blue-green,Washed / Wet,7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,7.33,81.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Brazil,Unknown,green,Pulped natural / honey,7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,7.33,81.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,El Salvador,2017,green,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,7.25,81.0,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Brazil,2016-2017,blue-green,Pulped natural / honey,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,7.17,81.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,7.25,81.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Colombia,2016,green,Washed / Wet,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,7.75,81.0,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2015,green,Washed / Wet,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,81.0,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Taiwan,2015,blue-green,Washed / Wet,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,7.33,81.0,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Honduras,2014,green,Natural / Dry,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,7.33,81.0,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Brazil,2014,green,Natural / Dry,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,7.75,81.0,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Tanzania,2014,green,Washed / Wet,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,7.33,81.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Uganda,2013,green,Natural / Dry,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.0,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Taiwan,2013-2014,green,Semi-washed / Semi-pulped,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.25,81.0,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Thailand,2012,green,Washed / Wet,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,7.17,81.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.0,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,7.5,81.0,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Taiwan,2017,blue-green,Washed / Wet,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,80.92,2,[],False,False,True,0,0,0,0,0,0,0
Arabica,Kenya,2017,green,Washed / Wet,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,5.42,80.92,2,"['Sweet', 'Full-bodied']",False,False,True,0,0,1,0,0,0,1
Arabica,Mexico,2017,green,Washed / Wet,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,7.33,80.92,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Myanmar,2015,unknown,Other,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,7.42,80.92,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,United States (Hawaii),2014,blue-green,Natural / Dry,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,7.25,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.25,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Brazil,2014-2015,green,Natural / Dry,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,7.25,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Taiwan,2014,green,Washed / Wet,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,2,"['Sweet', 'Smooth', 'Aromatic']",False,False,True,1,0,0,0,1,0,1
Arabica,Brazil,2014-2015,unknown,Natural / Dry,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,7.33,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Nicaragua,2013,green,Washed / Wet,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,7.33,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2014,green,Washed / Wet,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,7.08,80.92,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Taiwan,2013-2014,unknown,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Taiwan,2013-2014,green,Other,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Taiwan,2013-2014,green,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,80.92,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Thailand,Unknown,unknown,Unknown,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,6.83,80.92,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Laos,2016,green,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,80.83,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,green,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,80.83,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.83,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.83,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,United States (Hawaii),2012,blue-green,Washed / Wet,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,80.83,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
Arabica,Colombia,2010,unknown,Unknown,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83,2,"['Sweet', 'Smooth']",False,False,True,0,0,0,0,1,0,1
