Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,QualityTier,BrewingRecommendations,QualityTier,BrewingRecommendations
Arabica,United States (Hawaii),2014,Blue-Green,Natural / Dry,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,7.25,80.92,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Tanzania,2014,Green,Washed / Wet,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.25,80.92,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Brazil,2014,Green,Natural / Dry,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,7.25,80.92,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2014,Green,Washed / Wet,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Nicaragua,2013,Green,Washed / Wet,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,7.33,80.92,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2014,Green,Washed / Wet,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,7.08,80.92,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2013,Green,Other,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,80.92,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2013,Green,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,80.92,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Laos,2016,Green,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2013,Green,Washed / Wet,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,80.83,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,80.83,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.83,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.83,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,United States (Hawaii),2012,Blue-Green,Washed / Wet,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,80.83,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Brazil,2015,Green,Natural / Dry,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Myanmar,2015,Green,Washed / Wet,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,80.75,Specialty Grade,No specific recommendation,Specialty Grade,No specific recommendation
Arabica,Guatemala,2015,Green,Washed / Wet,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Nicaragua,2015,Green,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Honduras,2015,Green,Natural / Dry,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Panama,2014,Green,Other,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Honduras,2015,Green,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Honduras,2015,Green,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Costa Rica,2014,Green,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Haiti,2012,Green,Washed / Wet,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,United States (Hawaii),2011,Blue-Green,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2016,Green,Other,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Indonesia,2015,Blue-Green,Semi-washed / Semi-pulped,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67,Specialty Grade,No specific recommendation,Specialty Grade,No specific recommendation
Arabica,Guatemala,2015,Green,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Costa Rica,2015,Blue-Green,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,Specialty Grade,No specific recommendation,Specialty Grade,No specific recommendation
Arabica,Malawi,2014,Blue-Green,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2014,Green,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2013,Green,Washed / Wet,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2012,Green,Washed / Wet,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2012,Green,Washed / Wet,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Tanzania,2014,Blue-Green,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Brazil,2014,Green,Semi-washed / Semi-pulped,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Honduras,2014,Green,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2014,Green,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2017,Blue-Green,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2017,Green,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Honduras,2017,Green,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Brazil,2015,Green,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Myanmar,2015,Green,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2014,Green,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,United States (Hawaii),2013,Green,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,Specialty Grade,No specific recommendation,Specialty Grade,No specific recommendation
Arabica,Guatemala,2013,Green,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,Specialty Grade,No specific recommendation,Specialty Grade,No specific recommendation
Arabica,Taiwan,2014,Green,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,El Salvador,2013,Green,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,China,2013,Green,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2013,Green,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Tanzania,2015,Green,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Tanzania,2014,Blue-Green,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2013,Green,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2013,Green,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,United States (Hawaii),2012,Green,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Brazil,2017,Green,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Honduras,2016,Green,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2016,Green,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Myanmar,2015,Green,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,Specialty Grade,Aeropress Brewing; Cold Brew Brewing,Specialty Grade,Aeropress Brewing; Cold Brew Brewing
Arabica,Myanmar,2014,Green,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Nicaragua,2015,Green,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,United States (Hawaii),2014,Green,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,Specialty Grade,No specific recommendation,Specialty Grade,No specific recommendation
Arabica,Colombia,2012,Green,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,Specialty Grade,No specific recommendation,Specialty Grade,No specific recommendation
Arabica,Taiwan,2013,Green,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2012,Green,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Honduras,2015,Green,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2013,Green,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2012,Green,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Brazil,2017,Green,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2014,Green,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Nicaragua,2013,Green,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2013,Green,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2013,Green,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2013,Green,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Nicaragua,2017,Green,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Myanmar,2015,Green,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2014,Green,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Taiwan,2013,Green,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Thailand,2012,Green,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.0,80.0,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80.0,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80.0,Specialty Grade,Cold Brew Brewing,Specialty Grade,Cold Brew Brewing
Arabica,Colombia,2015,Green,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,Below Specialty Grade,No specific recommendation,Below Specialty Grade,No specific recommendation
Arabica,United States (Hawaii),2014,Green,Natural / Dry,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,7.0,79.92,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2013,Green,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7.0,79.92,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Natural / Dry,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7.0,79.92,Below Specialty Grade,No specific recommendation,Below Specialty Grade,No specific recommendation
Arabica,Guatemala,2017,Green,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,7.08,79.83,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Nicaragua,2014,Green,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,7.17,79.83,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,6.83,79.83,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,United States (Hawaii),2012,Blue-Green,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,7.17,79.83,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2016,Green,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,Below Specialty Grade,No specific recommendation,Below Specialty Grade,No specific recommendation
Arabica,Taiwan,2013,Blue-Green,Washed / Wet,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,7.0,79.75,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Thailand,2013,Green,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,7.0,79.75,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Peru,2013,Green,Washed / Wet,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,7.17,79.75,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Costa Rica,2013,Blue-Green,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,8.0,79.75,Below Specialty Grade,No specific recommendation,Below Specialty Grade,No specific recommendation
Arabica,Mexico,2013,Green,Washed / Wet,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,6.67,79.75,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2013,Green,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,6.83,79.75,Below Specialty Grade,No specific recommendation,Below Specialty Grade,No specific recommendation
Arabica,Mexico,2013,Green,Washed / Wet,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,7.0,79.75,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,7.0,79.75,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2012,Green,Washed / Wet,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,7.67,79.75,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2016,Green,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,Below Specialty Grade,No specific recommendation,Below Specialty Grade,No specific recommendation
Arabica,El Salvador,2016,Blue-Green,Washed / Wet,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,7.0,79.67,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Thailand,2013,Blue-Green,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,7.08,79.67,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2013,Green,Washed / Wet,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,7.0,79.67,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2013,Green,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,6.83,79.67,Below Specialty Grade,No specific recommendation,Below Specialty Grade,No specific recommendation
Arabica,Mexico,2012,Green,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,6.92,79.58,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Nicaragua,2015,Green,Natural / Dry,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,7.0,79.5,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Colombia,2013,Green,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,7.5,79.5,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,7.0,79.5,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Blue-Green,Washed / Wet,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,7.0,79.5,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2013,Green,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,Below Specialty Grade,No specific recommendation,Below Specialty Grade,No specific recommendation
Arabica,Guatemala,2014,Green,Washed / Wet,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,6.83,79.42,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,6.83,79.42,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Ivory Coast,2016,Blue-Green,Washed / Wet,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,7.08,79.33,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Colombia,2013,Green,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,7.0,79.33,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
Arabica,Guatemala,2012,Green,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,7.17,79.33,Below Specialty Grade,Cold Brew Brewing,Below Specialty Grade,Cold Brew Brewing
